"Min,Max,Modal Price from Maharashtra,Osmanabad[Jowar(Sorghum)],Washi(Thane Market) from 01-Jan-2010To24-Oct-2020 (Total-17) (Total-17)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Osmanabad,Washi(Thane Market),Jowar(Sorghum),Other,FAQ,2750,3000,2870,6-May-20
2,Osmanabad,Washi(Thane Market),Jowar(Sorghum),Jowar (Yellow),FAQ,2000,2150,2050,4-Jan-16
3,Osmanabad,Washi(Thane Market),Jowar(Sorghum),Jowar (Yellow),FAQ,2000,2100,2050,3-Jan-16
4,Osmanabad,Washi(Thane Market),Jowar(Sorghum),Jowar (Yellow),FAQ,2190,2250,2195,29-Dec-15
5,Osmanabad,Washi(Thane Market),Jowar(Sorghum),Jowar (Yellow),FAQ,2100,2280,2195,28-Dec-15
6,Osmanabad,Washi(Thane Market),Jowar(Sorghum),Jowar (Yellow),FAQ,2100,2250,2195,27-Dec-15
7,Osmanabad,Washi(Thane Market),Jowar(Sorghum),Jowar (Yellow),FAQ,2000,2100,2020,20-Dec-15
8,Osmanabad,Washi(Thane Market),Jowar(Sorghum),Jowar (Yellow),FAQ,2000,2150,2070,17-Dec-15
9,Osmanabad,Washi(Thane Market),Jowar(Sorghum),Jowar (Yellow),FAQ,2050,2200,2110,14-Dec-15
10,Osmanabad,Washi(Thane Market),Jowar(Sorghum),Jowar (Yellow),FAQ,2000,2100,2070,13-Dec-15
11,Osmanabad,Washi(Thane Market),Jowar(Sorghum),Jowar (Yellow),FAQ,2190,2250,2210,11-Dec-15
12,Osmanabad,Washi(Thane Market),Jowar(Sorghum),Jowar (Yellow),FAQ,2000,2200,2080,7-Dec-15
13,Osmanabad,Washi(Thane Market),Jowar(Sorghum),Other,FAQ,1600,1800,1670,7-Dec-15
14,Osmanabad,Washi(Thane Market),Jowar(Sorghum),Jowar (Yellow),FAQ,2100,2250,2195,5-Dec-15
15,Osmanabad,Washi(Thane Market),Jowar(Sorghum),Jowar (Yellow),FAQ,2200,2350,2300,2-Dec-15
16,Osmanabad,Washi(Thane Market),Jowar(Sorghum),Jowar (Yellow),FAQ,2100,2250,2200,1-Dec-15
17,Osmanabad,Washi(Thane Market),Jowar(Sorghum),Other,FAQ,2200,2500,2350,1-Dec-15
