"Min,Max,Modal Price from Maharashtra,Pune[Jowar(Sorghum)],Shirur from 01-Jan-2010To24-Oct-2020 (Total-1342) (Total-1342)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Pune,Shirur,Jowar(Sorghum),Other,FAQ,1500,1800,1800,12-Oct-20
2,Pune,Shirur,Jowar(Sorghum),Other,FAQ,1700,1700,1700,11-Oct-20
3,Pune,Shirur,Jowar(Sorghum),Other,FAQ,1100,1600,1300,10-Oct-20
4,Pune,Shirur,Jowar(Sorghum),Other,FAQ,2100,2100,2100,9-Oct-20
5,Pune,Shirur,Jowar(Sorghum),Other,FAQ,1200,1900,1700,3-Oct-20
6,Pune,Shirur,Jowar(Sorghum),Other,FAQ,2000,2000,2000,28-Sep-20
7,Pune,Shirur,Jowar(Sorghum),Other,FAQ,1700,1700,1700,26-Sep-20
8,Pune,Shirur,Jowar(Sorghum),Other,FAQ,1500,1500,1500,23-Sep-20
9,Pune,Shirur,Jowar(Sorghum),Other,FAQ,2000,2300,2000,22-Sep-20
10,Pune,Shirur,Jowar(Sorghum),Other,FAQ,1900,2000,2000,21-Sep-20
11,Pune,Shirur,Jowar(Sorghum),Other,FAQ,1800,1800,1800,20-Sep-20
12,Pune,Shirur,Jowar(Sorghum),Other,FAQ,1550,2250,1800,19-Sep-20
13,Pune,Shirur,Jowar(Sorghum),Other,FAQ,2200,2200,2200,18-Sep-20
14,Pune,Shirur,Jowar(Sorghum),Other,FAQ,1800,2500,2200,15-Sep-20
15,Pune,Shirur,Jowar(Sorghum),Other,FAQ,1600,1800,1600,14-Sep-20
16,Pune,Shirur,Jowar(Sorghum),Other,FAQ,1600,1800,1800,13-Sep-20
17,Pune,Shirur,Jowar(Sorghum),Other,FAQ,2000,2000,2000,12-Sep-20
18,Pune,Shirur,Jowar(Sorghum),Other,FAQ,1500,1500,1500,11-Sep-20
19,Pune,Shirur,Jowar(Sorghum),Other,FAQ,1300,1300,1300,10-Sep-20
20,Pune,Shirur,Jowar(Sorghum),Other,FAQ,1100,1500,1500,8-Sep-20
