"Min,Max,Modal Price from Maharashtra,Amarawati[Green Chilli],Morshi from 01-Jan-2010To25-Oct-2020 (Total-876) (Total-876)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Amarawati,Morshi,Green Chilli,Other,FAQ,1000,1200,1100,6-Nov-19
2,Amarawati,Morshi,Green Chilli,Other,FAQ,1000,1200,1100,3-Nov-19
3,Amarawati,Morshi,Green Chilli,Other,FAQ,1800,1800,1800,26-Oct-19
4,Amarawati,Morshi,Green Chilli,Other,FAQ,1400,1400,1400,25-Oct-19
5,Amarawati,Morshi,Green Chilli,Other,FAQ,1000,1300,1155,24-Oct-19
6,Amarawati,Morshi,Green Chilli,Other,FAQ,1400,1500,1450,22-Oct-19
7,Amarawati,Morshi,Green Chilli,Other,FAQ,1800,1800,1800,21-Oct-19
8,Amarawati,Morshi,Green Chilli,Other,FAQ,1700,1700,1700,18-Oct-19
9,Amarawati,Morshi,Green Chilli,Other,FAQ,1600,1600,1600,17-Oct-19
10,Amarawati,Morshi,Green Chilli,Other,FAQ,1500,1700,1600,16-Oct-19
11,Amarawati,Morshi,Green Chilli,Other,FAQ,1600,1600,1600,15-Oct-19
12,Amarawati,Morshi,Green Chilli,Other,FAQ,1800,1800,1800,12-Oct-19
13,Amarawati,Morshi,Green Chilli,Other,FAQ,1600,1600,1600,11-Oct-19
14,Amarawati,Morshi,Green Chilli,Other,FAQ,1800,1800,1800,10-Oct-19
15,Amarawati,Morshi,Green Chilli,Other,FAQ,1800,1800,1800,9-Oct-19
16,Amarawati,Morshi,Green Chilli,Other,FAQ,1500,1500,1500,6-Oct-19
17,Amarawati,Morshi,Green Chilli,Other,FAQ,1500,1500,1500,5-Oct-19
18,Amarawati,Morshi,Green Chilli,Other,FAQ,1900,1900,1900,4-Oct-19
19,Amarawati,Morshi,Green Chilli,Other,FAQ,1900,1900,1900,3-Oct-19
20,Amarawati,Morshi,Green Chilli,Other,FAQ,1600,1800,1700,2-Oct-19
21,Amarawati,Morshi,Green Chilli,Other,FAQ,1200,1400,1300,29-Sep-19
22,Amarawati,Morshi,Green Chilli,Other,FAQ,1600,1600,1600,27-Sep-19
23,Amarawati,Morshi,Green Chilli,Other,FAQ,1400,1400,1400,26-Sep-19
24,Amarawati,Morshi,Green Chilli,Other,FAQ,1200,1400,1300,25-Sep-19
25,Amarawati,Morshi,Green Chilli,Other,FAQ,1200,1400,1300,24-Sep-19
26,Amarawati,Morshi,Green Chilli,Other,FAQ,1200,1400,1300,23-Sep-19
