"Min,Max,Modal Price from Maharashtra,Akola[Wheat],Barshi Takli from 01-Jan-2010To25-Oct-2020 (Total-19) (Total-19)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Akola,Barshi Takli,Wheat,Other,FAQ,1650,1650,1650,31-Jul-20
2,Akola,Barshi Takli,Wheat,Other,FAQ,1785,1785,1785,13-Jun-20
3,Akola,Barshi Takli,Wheat,Other,FAQ,1850,1850,1850,10-Jun-20
4,Akola,Barshi Takli,Wheat,Other,FAQ,1730,1730,1730,6-Jun-20
5,Akola,Barshi Takli,Wheat,Other,FAQ,1775,1775,1775,4-Jun-20
6,Akola,Barshi Takli,Wheat,Other,FAQ,1650,1650,1650,30-May-20
7,Akola,Barshi Takli,Wheat,Other,FAQ,1720,1720,1720,29-May-20
8,Akola,Barshi Takli,Wheat,Other,FAQ,1750,1750,1750,27-May-20
9,Akola,Barshi Takli,Wheat,Other,FAQ,1720,1720,1720,26-May-20
10,Akola,Barshi Takli,Wheat,Other,FAQ,1710,1710,1710,23-May-20
11,Akola,Barshi Takli,Wheat,Other,FAQ,1710,1710,1710,21-May-20
12,Akola,Barshi Takli,Wheat,Other,FAQ,1760,1760,1760,18-May-20
13,Akola,Barshi Takli,Wheat,Other,FAQ,1730,1730,1730,16-May-20
14,Akola,Barshi Takli,Wheat,Other,FAQ,1710,1710,1710,14-May-20
15,Akola,Barshi Takli,Wheat,Other,FAQ,1710,1710,1710,11-May-20
16,Akola,Barshi Takli,Wheat,Other,FAQ,1710,1710,1710,9-May-20
17,Akola,Barshi Takli,Wheat,Other,FAQ,1700,1850,1800,8-May-20
18,Akola,Barshi Takli,Wheat,Other,FAQ,1625,1865,1750,7-May-20
19,Akola,Barshi Takli,Wheat,Other,FAQ,1680,1870,1800,6-May-20
