"Min,Max,Modal Price from Maharashtra,Ahmednagar[Bajra(Pearl Millet/Cumbu)],Ahmednagar from 01-Jan-2010To23-Oct-2020 (Total-1307) (Total-1307)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1700,1550,13-Oct-20
2,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,1700,1600,12-Oct-20
3,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1111,1111,1111,10-Oct-20
4,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1100,1100,9-Oct-20
5,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1900,1550,7-Oct-20
6,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1750,1425,5-Oct-20
7,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1750,1425,2-Oct-20
8,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1100,1750,1425,24-Sep-20
9,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,1950,1725,22-Sep-20
10,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1900,1650,18-Sep-20
11,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,1900,1700,17-Sep-20
12,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1900,1650,16-Sep-20
13,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1900,1650,14-Sep-20
14,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1700,2000,1850,3-Sep-20
15,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,2000,1750,2-Sep-20
16,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600,2000,1800,29-Aug-20
17,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1251,1910,1600,9-Jul-20
18,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1900,1550,6-Jul-20
19,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1275,1650,1462,4-Jul-20
20,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1750,1950,1850,3-Jul-20
21,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1300,1900,1600,26-Jun-20
22,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1750,1950,1850,25-Jun-20
23,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1900,1550,19-Jun-20
24,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1250,1850,1550,18-Jun-20
25,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1200,1900,1550,17-Jun-20
26,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1700,2000,1850,29-May-20
27,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,2100,1800,28-May-20
28,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1700,2000,1850,27-May-20
29,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1700,2000,1850,23-May-20
30,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1900,2200,2050,22-May-20
31,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1700,2300,2000,21-May-20
32,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1700,2000,1850,20-May-20
33,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1700,1900,1800,16-May-20
34,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,1900,1700,15-May-20
35,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600,1900,1750,14-May-20
36,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,1900,1700,13-May-20
37,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,1900,1700,12-May-20
38,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,3750,2000,8-May-20
39,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1150,1150,1150,5-May-20
40,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,1800,1600,20-Mar-20
41,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1251,1251,1251,19-Mar-20
42,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600,2200,1900,17-Mar-20
43,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,2100,1800,16-Mar-20
44,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1425,1425,1425,12-Mar-20
45,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600,1851,1725,11-Mar-20
46,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1400,2400,1900,7-Mar-20
47,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,2350,2400,2375,6-Mar-20
48,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1700,2700,2200,5-Mar-20
49,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1411,1411,1411,4-Mar-20
50,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,2100,1600,3-Mar-20
51,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1450,1600,1525,2-Mar-20
52,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1411,2200,1805,28-Feb-20
53,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1391,1425,1408,27-Feb-20
54,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,2000,2000,2000,26-Feb-20
55,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,1701,1600,25-Feb-20
56,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1700,1800,1750,24-Feb-20
57,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,2200,1850,22-Feb-20
58,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1450,2000,1725,20-Feb-20
59,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1450,2100,1775,18-Feb-20
60,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1551,2651,2100,17-Feb-20
61,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1651,2700,2175,15-Feb-20
62,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,2300,1900,12-Feb-20
63,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1531,2525,2028,10-Feb-20
64,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1561,2700,2130,8-Feb-20
65,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1531,2255,1893,7-Feb-20
66,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1531,2400,1965,6-Feb-20
67,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600,2450,2025,5-Feb-20
68,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1575,2600,2100,4-Feb-20
69,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1531,2250,1890,3-Feb-20
70,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1550,2400,1975,1-Feb-20
71,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,2400,2525,2462,31-Jan-20
72,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,2401,2526,2461,30-Jan-20
73,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1525,2500,2012,29-Jan-20
74,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600,2100,1850,28-Jan-20
75,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1525,1775,1650,27-Jan-20
76,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600,2000,1800,24-Jan-20
77,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1550,2400,1975,23-Jan-20
78,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1850,1850,1850,22-Jan-20
79,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1725,2300,2012,21-Jan-20
80,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1800,2150,1975,20-Jan-20
81,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1850,1850,1850,18-Jan-20
82,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1711,2400,2055,17-Jan-20
83,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1700,2200,1950,16-Jan-20
84,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1900,1900,1900,14-Jan-20
85,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,2000,2450,2225,11-Jan-20
86,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1651,2300,1975,10-Jan-20
87,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1675,2063,1869,9-Jan-20
88,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1711,2250,1980,7-Jan-20
89,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1731,2150,1940,6-Jan-20
90,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1800,2275,2037,4-Jan-20
91,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1800,2875,2337,3-Jan-20
92,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1775,2600,2187,2-Jan-20
93,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1726,1761,1743,1-Jan-20
94,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1711,2500,2105,31-Dec-19
95,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,2031,2342,2186,30-Dec-19
96,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1697,2300,1998,28-Dec-19
97,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1726,2122,1924,27-Dec-19
98,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1700,2000,1850,26-Dec-19
99,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1775,2075,1925,24-Dec-19
100,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1800,2053,1926,23-Dec-19
101,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1850,2500,2175,21-Dec-19
102,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1675,2222,1948,20-Dec-19
103,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1661,2400,2030,19-Dec-19
104,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1650,2400,2025,18-Dec-19
105,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1661,1863,1762,17-Dec-19
106,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1661,2200,1930,16-Dec-19
107,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,2050,2300,2175,14-Dec-19
108,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1651,2200,1925,13-Dec-19
109,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600,1625,1612,12-Dec-19
110,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1900,2400,2150,11-Dec-19
111,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1800,2475,2137,10-Dec-19
112,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,2375,1937,9-Dec-19
113,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,2375,1937,8-Dec-19
114,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600,2501,2050,7-Dec-19
115,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1700,2450,2075,6-Dec-19
116,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1625,2162,1893,5-Dec-19
117,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1600,2601,2100,4-Dec-19
118,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1950,2600,2275,30-Nov-19
119,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1950,2600,2275,29-Nov-19
120,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1500,2550,2025,27-Nov-19
121,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1550,2400,1975,26-Nov-19
122,Ahmednagar,Ahmednagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,1751,1751,1751,25-Nov-19
