"Min,Max,Modal Price from Maharashtra,Ahmednagar[Maize],Rahata from 01-Jan-2010To22-Oct-2020 (Total-762) (Total-762)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Ahmednagar,Rahata,Maize,Other,FAQ,851,851,851,14-Oct-20
2,Ahmednagar,Rahata,Maize,Other,FAQ,1000,1301,1150,13-Oct-20
3,Ahmednagar,Rahata,Maize,Other,FAQ,1140,1250,1167,12-Oct-20
4,Ahmednagar,Rahata,Maize,Other,FAQ,1054,1176,1054,9-Oct-20
5,Ahmednagar,Rahata,Maize,Other,FAQ,1230,1311,1230,5-Oct-20
6,Ahmednagar,Rahata,Maize,Other,FAQ,1000,1000,1000,30-Sep-20
7,Ahmednagar,Rahata,Maize,Other,FAQ,1100,1100,1100,29-Sep-20
8,Ahmednagar,Rahata,Maize,Other,FAQ,925,1200,1075,28-Sep-20
9,Ahmednagar,Rahata,Maize,Other,FAQ,1360,1630,1360,25-Sep-20
10,Ahmednagar,Rahata,Maize,Other,FAQ,1000,1000,1000,18-Sep-20
11,Ahmednagar,Rahata,Maize,Other,FAQ,1200,1200,1200,17-Sep-20
12,Ahmednagar,Rahata,Maize,Other,FAQ,1250,1250,1250,16-Sep-20
13,Ahmednagar,Rahata,Maize,Other,FAQ,1100,1100,1100,11-Sep-20
14,Ahmednagar,Rahata,Maize,Other,FAQ,1200,1200,1200,3-Sep-20
15,Ahmednagar,Rahata,Maize,Other,FAQ,1200,1300,1200,24-Aug-20
16,Ahmednagar,Rahata,Maize,Other,FAQ,1311,1311,1311,17-Aug-20
17,Ahmednagar,Rahata,Maize,Other,FAQ,1000,1200,1000,3-Aug-20
18,Ahmednagar,Rahata,Maize,Other,FAQ,1200,1200,1200,30-Jul-20
19,Ahmednagar,Rahata,Maize,Other,FAQ,1200,1250,1200,27-Jul-20
20,Ahmednagar,Rahata,Maize,Other,FAQ,1200,1200,1200,24-Jul-20
21,Ahmednagar,Rahata,Maize,Other,FAQ,1100,1100,1100,23-Jul-20
22,Ahmednagar,Rahata,Maize,Other,FAQ,1175,1200,1175,22-Jul-20
23,Ahmednagar,Rahata,Maize,Other,FAQ,1200,1200,1200,21-Jul-20
24,Ahmednagar,Rahata,Maize,Other,FAQ,1225,1235,1230,20-Jul-20
25,Ahmednagar,Rahata,Maize,Other,FAQ,1150,1150,1150,15-Jul-20
26,Ahmednagar,Rahata,Maize,Other,FAQ,1175,1200,1175,14-Jul-20
27,Ahmednagar,Rahata,Maize,Other,FAQ,1300,1300,1300,25-Jun-20
28,Ahmednagar,Rahata,Maize,Other,FAQ,1400,1400,1400,24-Jun-20
29,Ahmednagar,Rahata,Maize,Other,FAQ,1000,1200,1000,23-Jun-20
30,Ahmednagar,Rahata,Maize,Other,FAQ,1100,1100,1100,22-Jun-20
31,Ahmednagar,Rahata,Maize,Other,FAQ,1000,1275,1200,18-Jun-20
32,Ahmednagar,Rahata,Maize,Other,FAQ,1150,1200,1150,17-Jun-20
33,Ahmednagar,Rahata,Maize,Other,FAQ,1000,1150,1000,16-Jun-20
34,Ahmednagar,Rahata,Maize,Other,FAQ,1200,1200,1200,15-Jun-20
35,Ahmednagar,Rahata,Maize,Other,FAQ,1150,1225,1200,12-Jun-20
36,Ahmednagar,Rahata,Maize,Other,FAQ,1150,1225,1200,11-Jun-20
37,Ahmednagar,Rahata,Maize,Other,FAQ,1050,1150,1100,10-Jun-20
38,Ahmednagar,Rahata,Maize,Other,FAQ,1100,1100,1100,9-Jun-20
39,Ahmednagar,Rahata,Maize,Other,FAQ,1025,1200,1075,8-Jun-20
40,Ahmednagar,Rahata,Maize,Other,FAQ,1210,1210,1210,29-May-20
41,Ahmednagar,Rahata,Maize,Other,FAQ,1000,1100,1050,26-May-20
42,Ahmednagar,Rahata,Maize,Other,FAQ,1150,1410,1250,25-May-20
43,Ahmednagar,Rahata,Maize,Other,FAQ,1100,1125,1100,23-May-20
44,Ahmednagar,Rahata,Maize,Other,FAQ,1050,1150,1100,22-May-20
45,Ahmednagar,Rahata,Maize,Other,FAQ,1100,1110,1100,21-May-20
46,Ahmednagar,Rahata,Maize,Other,FAQ,1050,1100,1075,20-May-20
47,Ahmednagar,Rahata,Maize,Other,FAQ,1050,1255,1100,19-May-20
48,Ahmednagar,Rahata,Maize,Other,FAQ,1000,1150,1100,16-May-20
49,Ahmednagar,Rahata,Maize,Other,FAQ,900,1150,1100,15-May-20
50,Ahmednagar,Rahata,Maize,Other,FAQ,1100,1100,1100,14-May-20
51,Ahmednagar,Rahata,Maize,Other,FAQ,1100,1300,1100,9-May-20
52,Ahmednagar,Rahata,Maize,Other,FAQ,900,900,900,8-May-20
53,Ahmednagar,Rahata,Maize,Other,FAQ,1100,1100,1100,7-May-20
54,Ahmednagar,Rahata,Maize,Other,FAQ,1175,1175,1175,6-May-20
55,Ahmednagar,Rahata,Maize,Other,FAQ,1200,1200,1200,18-Apr-20
56,Ahmednagar,Rahata,Maize,Other,FAQ,1450,1450,1450,4-Apr-20
