"Min,Max,Modal Price from Maharashtra,Jalgaon[Soyabean],Dharangaon from 01-Jan-2010To24-Oct-2020 (Total-44) (Total-44)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,3080,3750,3350,14-Oct-20
2,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,3000,3800,3500,13-Oct-20
3,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,3000,3800,3500,12-Oct-20
4,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,3000,3655,3350,10-Oct-20
5,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,3300,3700,3500,9-Oct-20
6,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,3495,3695,3500,8-Oct-20
7,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,2880,3660,3020,7-Oct-20
8,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,3150,3545,3500,6-Oct-20
9,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,2631,3340,2900,14-Nov-19
10,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,3000,3335,3200,4-Jan-19
11,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,3000,3325,3250,1-Jan-19
12,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,3500,3750,3650,12-Feb-18
13,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,3500,3500,3500,10-Feb-18
14,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,3000,3370,3150,22-Jan-18
15,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,2900,2950,2900,27-Dec-17
16,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,2205,2840,2205,19-Dec-17
17,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,1850,3000,2895,18-Dec-17
18,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,2430,2715,2680,6-Dec-17
19,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,2530,2760,2650,25-Nov-17
20,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,2525,2705,2655,24-Nov-17
21,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,2540,2735,2600,22-Nov-17
22,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,2430,2690,2570,21-Nov-17
23,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,2350,2610,2550,14-Nov-17
24,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,2230,2610,2520,8-Nov-17
25,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,2210,2450,2210,6-Nov-17
26,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,2250,2600,2475,25-Oct-17
27,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,2250,2625,2450,24-Oct-17
28,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,2395,2500,2470,17-Oct-17
29,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,2340,2565,2460,11-Oct-17
30,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,2150,2630,2410,10-Oct-17
31,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,2105,2880,2405,9-Oct-17
32,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,1900,2400,2250,7-Oct-17
33,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,2550,2611,2600,5-Oct-17
34,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,2635,2640,2640,4-Oct-17
35,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,2415,2660,2545,3-Oct-17
36,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,2500,3660,2710,12-Jun-17
37,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,2580,2580,2580,1-Mar-17
38,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,2705,2800,2705,20-Feb-17
39,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,2671,2671,2671,10-Feb-17
40,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,2700,2700,2700,9-Feb-17
41,Jalgaon,Dharangaon,Soyabean,Yellow,FAQ,2600,2611,2611,28-Jan-17
42,Jalgaon,Dharangaon,Soyabean,Other,FAQ,1830,2000,1915,29-Nov-10
43,Jalgaon,Dharangaon,Soyabean,Other,FAQ,2100,2100,2100,25-Nov-10
44,Jalgaon,Dharangaon,Soyabean,Other,FAQ,1935,1935,1935,12-Nov-10
