"Min,Max,Modal Price from Maharashtra,Yavatmal[Soyabean],Pandhakawada from 01-Jan-2010To24-Oct-2020 (Total-643) (Total-643)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3300,3500,3450,14-Oct-20
2,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3200,3620,3550,13-Oct-20
3,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3425,3650,3515,12-Oct-20
4,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3200,3500,3450,9-Oct-20
5,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3400,3500,3480,8-Oct-20
6,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3200,3465,3400,7-Oct-20
7,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3280,3430,3330,6-Oct-20
8,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3175,3501,3200,5-Oct-20
9,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3300,3300,3300,26-Jun-20
10,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3255,3255,3255,24-Jun-20
11,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3475,3475,3475,6-May-20
12,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3250,3250,3250,9-Mar-20
13,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,4000,4125,4090,8-Jan-20
14,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,4100,4200,4150,31-Dec-19
15,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,4000,4175,4100,27-Dec-19
16,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3610,3610,3610,26-Dec-19
17,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,4100,4100,4100,24-Dec-19
18,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,4050,4175,4120,23-Dec-19
19,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3900,4075,4000,20-Dec-19
20,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,4000,4105,4080,19-Dec-19
21,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3885,3885,3885,17-Dec-19
22,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3885,3885,3885,16-Dec-19
23,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,4000,4000,4000,12-Dec-19
24,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3750,3900,3850,11-Dec-19
25,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3800,3800,3800,10-Dec-19
26,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3850,3850,3850,9-Dec-19
27,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3720,3835,3780,6-Dec-19
28,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3795,3795,3795,5-Dec-19
29,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3200,3835,3835,4-Dec-19
30,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3710,3850,3800,3-Dec-19
31,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3200,3705,3560,2-Dec-19
32,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3250,3500,3400,30-Nov-19
33,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3500,3705,3690,29-Nov-19
34,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3500,3700,3625,27-Nov-19
35,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3200,3705,3600,26-Nov-19
36,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3150,3705,3550,25-Nov-19
37,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3150,3600,3500,22-Nov-19
38,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3200,3545,3450,21-Nov-19
39,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3105,3595,3500,20-Nov-19
40,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3050,3490,3430,19-Nov-19
41,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3100,3555,3450,18-Nov-19
42,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3100,3450,3325,15-Nov-19
43,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3200,3420,3350,14-Nov-19
44,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3000,3480,3350,13-Nov-19
45,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3100,3400,3325,11-Nov-19
46,Yavatmal,Pandhakawada,Soyabean,Yellow,FAQ,3000,3400,3350,8-Nov-19
